id,created_at,date,time,timezone,user_id,username,name,tweet,language,link,retweet,sentiment
1.52E+18,2022-05-02 16:13:58 Turkey Standard Time,5/2/2022,16:13:58,300,1.49E+18,onlinegadget5,Online Gadget,Tatuo Christmas Wooden Letters Large Wood Alphabets 5.9 Inch White DIY Capital Letter Decors for Home Wall Party Crafts Education Projects Making Supplies (LetterÂ I)  https://t.co/asXeGpfFZR,en,https://twitter.com/OnlineGadget5/status/1521115784629694464,FALSE,2
1.52E+18,2022-05-02 16:10:30 Turkey Standard Time,5/2/2022,16:10:30,300,1.49E+18,hempnewsonline,HEMP NEWS ONLINE,How Much Money Do Dispensary Employees Make?Â |Â  https://t.co/hUKVy6l2Hx  https://t.co/N3JkroldVx #education,en,https://twitter.com/hempnewsonline/status/1521114912839192576,FALSE,2
1.52E+18,2022-05-02 16:09:13 Turkey Standard Time,5/2/2022,16:09:13,300,344865765,pembrokepublish,Pembroke Publishers,"Check it out â a brand-new Book of the Month! For all of May, you can read David Costello's upcoming book, #MathematizingStudentThinking, online completely FREE! Start reading today:  https://t.co/MbY8KuhZOf #edchat #profdev #education #math #mathchat #onlinelearning #edutwitter  https://t.co/FVfcC7QLTU",en,https://twitter.com/PembrokePublish/status/1521114588166696960,FALSE,2
1.52E+18,2022-05-02 16:07:03 Turkey Standard Time,5/2/2022,16:07:03,300,194077584,edreview,Educational Review,One week to go until the #ArticleOfTheYear online seminar! Register now to join the conversation around 'Troubling âThe Problemâ of racial overrepresentation in special education'   https://t.co/2dMAqotuLe  https://t.co/j3kZ4TJ2sk,en,https://twitter.com/EdReview/status/1521114044358344706,FALSE,2
1.52E+18,2022-05-02 16:05:03 Turkey Standard Time,5/2/2022,16:05:03,300,125427297,apc_news,APC,"What better way to start the week than reading stories of #SeedingChange?  This week, find out how Bytes for All Bangladesh advocates for online education as a fundamental right:   https://t.co/0icSCRICD6  #OnlineEducation #Bangladesh  https://t.co/CHsSRYlzNi",en,https://twitter.com/APC_News/status/1521113539615862786,FALSE,2
1.52E+18,2022-05-02 16:02:49 Turkey Standard Time,5/2/2022,16:02:49,300,3245318042,erinmd03,Dr. Erin Nitschke,Super fun conversation with Jono Petrohilos with Fitness Education Online. Nutrition scope of practice for fit pros is a hot topic. Check out our chat!! âºï¸  https://t.co/PsM61yW9wJ,en,https://twitter.com/erinmd03/status/1521112976144494592,FALSE,2
1.52E+18,2022-05-02 16:02:07 Turkey Standard Time,5/2/2022,16:02:07,300,1.41E+18,jpmlearningcen,JP Mathematics Learning Center,âºï¸âºï¸Happy Monday to you all!! Mathematics is the most beautiful and most powerful creation of the human spirit...!! How is Your Math? Call Today ð±561-725-7457 or Schedule Online ð https://t.co/HTjOxNienM . #privatetutoring #tutor #tutoring #education #mathtutoring  https://t.co/J5LUdpNkc8,en,https://twitter.com/jpmlearningcen/status/1521112801946877953,FALSE,2
1.52E+18,2022-05-02 16:01:20 Turkey Standard Time,5/2/2022,16:01:20,300,8.87E+17,etymologyrules,EtymologyRules | Language and Literacy,"Check out the print or online version of my first book , EtymologyRules: Back to Basics, to learn more about #language and #wordorigins. Available on Amazon today! Link's in the bio.  #etymology #words #literacy #language #linguistics #education #wordhistory #etymologyrules  https://t.co/PClWhcfbSw",en,https://twitter.com/EtymologyRules/status/1521112606077030401,FALSE,2
1.52E+18,2022-05-02 16:00:25 Turkey Standard Time,5/2/2022,16:00:25,300,1.42E+18,raspberrypi_org,Raspberry Pi Foundation,Join us for the first in our free new online research seminar series about cross-disciplinary computing education.  When: 3 May Time: 17:00 GMT / 12:00 EST / 9:00 PST Speaker: @guzdial from @UMich Sign up:  https://t.co/bbYOeLQLKw  #RPFSeminars #CSEd #CSForAll #Computing  https://t.co/PVw6lFqeUH,en,https://twitter.com/RaspberryPi_org/status/1521112375155478529,FALSE,2
1.52E+18,2022-05-02 16:00:11 Turkey Standard Time,5/2/2022,16:00:11,300,2597872531,dannouveau,Dan Vo,"Museum learning depts and professionals - this one's for us!  An online session to think about how historical object based learning can support delivery of relationships and sex education to young people.  FREE!  10am-12pm, May 19   https://t.co/fZ4ypZbWfR",en,https://twitter.com/DanNouveau/status/1521112315546017792,FALSE,2
1.52E+18,2022-05-02 16:00:02 Turkey Standard Time,5/2/2022,16:00:02,300,7.84E+17,cfisd_hr,CFISD - HR,"Cypress-Fairbanks ISD is hiring regular classroom aides and special education aides!ð@CyFairISD   Starting salary: $20,328 + Stipends No experience required, training provided, school schedule and benefits.  Apply Online: https://t.co/HlJXG1JTGx  https://t.co/ttPNM0UT6O",en,https://twitter.com/CFISD_HR/status/1521112278417825793,FALSE,2
1.52E+18,2022-05-02 16:00:01 Turkey Standard Time,5/2/2022,16:00:01,300,54915404,srchicks,Stephen R. C. Hicks,"Stephen Hicks presents: ""Education's Villains and Heroes,"" a new online course  https://t.co/2twwxU5Sre  In this eight-session course we will read and discuss eight major philosophers' views on education: Plato, Locke, Rousseau, Marx, Kant, Dewey, Rand and Giroux.  One can re...  https://t.co/MeBl0n4ftC",en,https://twitter.com/SRCHicks/status/1521112272428544003,FALSE,2
1.52E+18,2022-05-02 16:00:00 Turkey Standard Time,5/2/2022,16:00:00,300,1.42E+18,musicshephard,Richard Shephard Music Foundation,Our next headteacher online music meeting is THIS FRIDAY   Friday 6th May -10am   These are short 30minute sessions for primary headteachers to discuss music education and how the RSMF can help. ð¶  For more info please email: info@rsmf.org.uk   #musiced #yorkshire  https://t.co/1rPaYwSjMh,en,https://twitter.com/MusicShephard/status/1521112270025203712,FALSE,2
1.52E+18,2022-05-02 15:55:08 Turkey Standard Time,5/2/2022,15:55:08,300,1.01E+18,anilkum23591281,Anil Kumar,@cmohry please implement Online Transfer Policy for Higher Education Department also ð,en,https://twitter.com/AnilKum23591281/status/1521111045368324096,FALSE,3
1.52E+18,2022-05-02 15:48:48 Turkey Standard Time,5/2/2022,15:48:48,300,1.43E+18,indiainliberia,Embassy of India in Liberia,"All Indian nationals (Indian Passport holders) residing in Liberia for the purposes of work, higher education or on a short term visit are requested to register themselves with the Embassy.   Link for online Registration on Mission's official website:  https://t.co/dJUb7abi1F...  https://t.co/peMDFD06rn",en,https://twitter.com/IndiainLiberia/status/1521109451100590080,FALSE,3
1.52E+18,2022-05-02 15:39:49 Turkey Standard Time,5/2/2022,15:39:49,300,1.36E+18,siddhantparkhe3,Siddhant Parkhe,"Though education of many courses in last sem was online ,it is time to move forward and go back to normal.   We want offline...",en,https://twitter.com/SiddhantParkhe3/status/1521107187803820032,FALSE,0
1.52E+18,2022-05-02 15:39:42 Turkey Standard Time,5/2/2022,15:39:42,300,1434857220,schoolhallmark,HallmarkPublicSchool,National All Rounder Championship (NARC) is the Largest national level online inter-school competition to achieve National Education Policy 2020 goals.   #HallmarkPublicSchool #AdmissionsOpen #Session2022 #CBSESchoolInPanchkula  https://t.co/4HkoAQdVvm,en,https://twitter.com/SchoolHallmark/status/1521107161203445761,FALSE,3
1.52E+18,2022-05-02 15:38:45 Turkey Standard Time,5/2/2022,15:38:45,300,82549744,tancet,Ascent Education TANCET Classes & Online Courses,"Hello all,  Just 12 days to go for TANCET 2022  Have you started your TANCET MBA preparation yet? If not, visit  https://t.co/JEuLSHxHQ0 NOW!!  Best wishes for your TANCET prep!  #TANCET #TANCET2022 #TANCETMBA #TANCETPrep #MBA  https://t.co/ubEWNyv7O0",en,https://twitter.com/tancet/status/1521106922728214528,FALSE,2
1.52E+18,2022-05-02 15:37:23 Turkey Standard Time,5/2/2022,15:37:23,300,1.16E+18,pleasurescapes,PLEASURESCAPES,"Stoked to see @pleasurescapes made it to the #keyconcepts on @BloomsburyHist's fantastic new online resource for #history research and education! Have a look at the new article by our colleagues @paulvandelaar and @VincentBptst below, and spread the word:  https://t.co/A3r2AcJYc8",en,https://twitter.com/pleasurescapes/status/1521106576299413505,FALSE,2
1.52E+18,2022-05-02 15:36:28 Turkey Standard Time,5/2/2022,15:36:28,300,3165897999,cleclinicuro,Cleveland Clinic Urology,"Our virtual Patient Health Education series continues! Join @SarahLacyC, @NeelParekhMD &amp; @ScottLundyMDPhD for a free online health talk on all things #vasectomy.  May 9th from 6 â 7 p.m. EST  Free event, registration required --&gt;  https://t.co/B9T9aRNbWV  https://t.co/UkyowuP3D9",en,https://twitter.com/CleClinicUro/status/1521106344861966339,FALSE,2
1.52E+18,2022-05-02 15:33:45 Turkey Standard Time,5/2/2022,15:33:45,300,9.21E+17,udaybha34033559,Uday bhan,Byjus totally fraud online education call because I have purchased child education online courses byjus but they are not supported and cancelled my couse,en,https://twitter.com/Udaybha34033559/status/1521105664264732673,FALSE,0
1.52E+18,2022-05-02 15:31:29 Turkey Standard Time,5/2/2022,15:31:29,300,2251588934,theofficialsbi,State Bank of India,@This_is_Roshan_ Please visit the link  https://t.co/S9KLZXwfOW for detailed information regarding our education loan schemes and to apply online for the same.,en,https://twitter.com/TheOfficialSBI/status/1521105090815447046,FALSE,2
1.52E+18,2022-05-02 15:31:24 Turkey Standard Time,5/2/2022,15:31:24,300,2648760979,ace_driver_ed,ACE Driver Education,"FCPS Summer Driver Education classes are now online and open for registration.  Register for Behind the Wheel, Partners for Safe Teen Driving, and Classroom Driver Education.  Classes are filling up fast and space is limited.  Register today!  https://t.co/1I7iYgJHOb",en,https://twitter.com/ACE_Driver_Ed/status/1521105073434103811,FALSE,2
1.52E+18,2022-05-02 15:31:04 Turkey Standard Time,5/2/2022,15:31:04,300,9.69E+17,aws_nonprofits,AWS Nonprofits,You're invited! Experience the #AWSInstitute Canada Executive Education Program in Digital Transformation for the #PublicSector. @School_GC  You'll enjoy: â¡ 3 interactive online sessions ð¡ Panels with thought leaders ð¤ Networking opportunities  ð  https://t.co/CyrAsq87U4  https://t.co/uUcJjfsLQ5,en,https://twitter.com/AWS_Nonprofits/status/1521104986377265152,FALSE,2
1.52E+18,2022-05-02 15:31:01 Turkey Standard Time,5/2/2022,15:31:01,300,1.01E+18,msik12education,My School ITALY,MySchoolItaly is the most trusted preschool in India has started Preschool &amp; Nursery admission. Apply online for nursery admission. #EarlyChildhoodEducation #childhoodeducation #MySchoolItaly #Ritzy #RitzySchools #daycare #school #toddler #learningthroughplay #children #preschool  https://t.co/5RzYTWlXki,en,https://twitter.com/msik12education/status/1521104975027654656,FALSE,2
1.52E+18,2022-05-02 15:28:05 Turkey Standard Time,5/2/2022,15:28:05,300,1.51E+18,bankwalah2,Rahul. H,"@slatter_buddy @dhaikilokatweet @aajtak Arun Lal is a gem of a person. People might make fun of him online, but has helped so many people who could not afford to send their kids to school by funding their education. Unfortunately he did not have kids of h",en,https://twitter.com/Bankwalah2/status/1521104235487629312,FALSE,1
1.52E+18,2022-05-02 15:24:45 Turkey Standard Time,5/2/2022,15:24:45,300,1.25E+18,edcentinc,Edcent,"After 2 years of masterfully providing limitless, globally credible, and top-notch learning services to learners around the world, we are once again pushing the borders of possiblity in the education.  In simpler terms, we are launching our very own online Diploma programme.",en,https://twitter.com/EdcentInc/status/1521103396375343104,FALSE,1
1.52E+18,2022-05-02 15:23:08 Turkey Standard Time,5/2/2022,15:23:08,300,1.30E+18,akdasinc,Akdash Qureshi,@InglePushkar @GopilKotwal Cm or technical education ki tag kr ke tweet kro #rgpv_online_exame,en,https://twitter.com/AkdasINC/status/1521102991540953088,FALSE,3
1.52E+18,2022-05-02 15:16:36 Turkey Standard Time,5/2/2022,15:16:36,300,376815868,habitatls,Habitat Lake-Sumter,"Join us Wed, May 11th from 6-7pm! Habitat Lake-Sumter will be hosting an online insurance education event with guest speaker Christina Carter. Come ready to learn and ask lots of questions! Register today:  https://t.co/eQoniQRteG #hfhls #educational #online #zoom  https://t.co/3NGAqS6nhh",en,https://twitter.com/habitatls/status/1521101347654971392,FALSE,2
1.52E+18,2022-05-02 15:15:00 Turkey Standard Time,5/2/2022,15:15:00,300,50023256,dakila_ph,DAKILA Philippines,"Sa gitna ng kabi-kabilang disinformation sa bansa, hindi sapat ang share at reacts lang. We need more critical thinkers to continue combating these kinds of information online and offline.  This May 9, let's vote for a candidate who will prioritize education. #FactsFirstPH",en,https://twitter.com/dakila_ph/status/1521100943835602944,FALSE,0
1.52E+18,2022-05-02 15:10:48 Turkey Standard Time,5/2/2022,15:10:48,300,12914892,jcrabtree,Jonathan J Crabtree Mathematics Education Research,"@CKRaju14 @AxisBank @AxisBankSupport I am saddened to learn this. ð¢  While you cannot sign your name by hand, a quick typed signature for the online petition â¬ï¸ to decolonise maths may lift your spirits!   We both have a goal of true bett",en,https://twitter.com/jcrabtree/status/1521099886732537857,FALSE,0
1.52E+18,2022-05-02 15:09:06 Turkey Standard Time,5/2/2022,15:09:06,300,8.21E+17,inhometutor808,InHomeTutoringHonolulu.com,05-01-2022 CDL Test Download - English &amp; Spanish &gt; CDL-TEST &gt; CDL TEST ANSWERS &gt; Online or download &gt; English &amp; Espanol - Si Habla Espanol Education Top 10 #Education || Courtesy of Rick Kirkham Affordable Private In Home Tutoring Honolulu Hawaiiâ¦  https://t.co/eV6LU7BDjc,en,https://twitter.com/InHomeTutor808/status/1521099458443833344,FALSE,2
1.52E+18,2022-05-02 15:02:38 Turkey Standard Time,5/2/2022,15:02:38,300,1.52E+18,aberdeenshirell,Love Learning Aberdeenshire,Newsflash from Education Scotland and the excellent Scotland Learns online magazine.   https://t.co/ZxV6OulPG9,en,https://twitter.com/AberdeenshireLL/status/1521097830265462785,FALSE,2
1.52E+18,2022-05-02 15:01:23 Turkey Standard Time,5/2/2022,15:01:23,300,2883399105,epicproj,EpiC Project,"Going Online is a framework for how #HIV programs can use #online and #mobile platforms to accelerate impact toward meeting #HIV education, prevention, testing and treatment objectives. Learn more:  https://t.co/YV2GcJemTR",en,https://twitter.com/EpiCproj/status/1521097519194849281,FALSE,2
1.52E+18,2022-05-02 15:01:23 Turkey Standard Time,5/2/2022,15:01:23,300,625659682,wg_education,Welsh Government Education,Hay Festival Free Programme for schools  Thursday 26 and Friday 27 May   Sign up for this year's free programme for a chance to see some of the world's most inspiring writers in-person and online:   https://t.co/BK8uSM56Ko  @hayfestival  https://t.co/zNkwnTcl1A,en,https://twitter.com/WG_Education/status/1521097517252894722,FALSE,2
1.52E+18,2022-05-02 15:00:57 Turkey Standard Time,5/2/2022,15:00:57,300,188726633,leap4ed,LEAP for Education,"Get your Mother's Day present  at  https://t.co/Sp0eJSZiCK! - We are partnering with @KendraScott for a special #ShopForGood giveback event. From May 3 - May 6, 20% of every online purchase made on  https://t.co/Sp0eJSZiCK will benefit #LEAP4Ed. Use promo code GIVEBACK-BMMEC.  https://t.co/OrlMmZecp7",en,https://twitter.com/LEAP4Ed/status/1521097409941671937,FALSE,2
1.52E+18,2022-05-02 15:00:23 Turkey Standard Time,5/2/2022,15:00:23,300,1.32E+18,packaginged,The Foundation for Packaging Education,"Back to the basics- review commons functions, terms and more in Packing Foundations, one of the more than 100 free online courses available to members of . Learn more at  https://t.co/WeyLrN61Pp.  https://t.co/IATWnPkGuO",en,https://twitter.com/PackagingEd/status/1521097266563624962,FALSE,2
1.52E+18,2022-05-02 15:00:00 Turkey Standard Time,5/2/2022,15:00:00,300,78342190,aarpma,AARP Massachusetts,Our military and their families are getting scammed at an alarming rate. The AARP Veterans Fraud Center- a new online education and resource center- is now available to help protect veterans and their families against fraud. Learn more here:  https://t.co/ry84g8Y0fO,en,https://twitter.com/AARPMA/status/1521097171113852928,FALSE,2
1.52E+18,2022-05-02 14:59:24 Turkey Standard Time,5/2/2022,14:59:24,300,1.35E+18,wise_loaded,Wiseloaded.com,DONâT GIVE YOUR CHILDREN ACCESS TO SMARTPHONE WITH PROPER EDUCATION ABOUT ONLINE SAFETY â INTERNET SAFETY ADVOCATE ADVISESÂ PARENTS  https://t.co/Ps1cvYmuNl,en,https://twitter.com/wise_loaded/status/1521097019191926784,FALSE,0
1.52E+18,2022-05-02 14:59:12 Turkey Standard Time,5/2/2022,14:59:12,300,1.42E+18,prodigygamein,Prodigy Education India,Go through our blog that shares 7 tips for online #homeschooling that will encourage you to participate in your child's formative #learning years &amp; make the most effective outcome from themð ð:  https://t.co/uTbaE1VXXi #ProdigyIndia #ProdigyGameIndia #MathIsFun #OnlineSchooling,en,https://twitter.com/ProdigyGameIN/status/1521096969896472577,FALSE,2
1.52E+18,2022-05-02 14:59:11 Turkey Standard Time,5/2/2022,14:59:11,300,1.32E+18,ls4k_kids,Learning Spanish 4 Kids,"Hola ð #Learning Spanish 4 Kids ""Word of the Week"" ð¥Â  https://t.co/FzzFvPNx3RÂ #MothersDay2022 #Spanish #Onlinelearning #homeschool #Teachers #Education #MothersDay Enhance your skills and brighten your future Book a Online Class Today on LS4K Website or Facebook!",en,https://twitter.com/LS4K_Kids/status/1521096962799456256,FALSE,3
1.52E+18,2022-05-02 14:55:43 Turkey Standard Time,5/2/2022,14:55:43,300,421207424,palliative_scot,Mark Hazelwood,A learning and sharing opportunity of relevance to many many staff working right across health and social care.  Grateful for any RTs to help promote.  Thank you. @online_his @NHS_Education  @ALLIANCEScot @NHSScotCorpComm @HSCScotland @RealisticMed @DrGregorSmith @MareeToddMSP,en,https://twitter.com/Palliative_Scot/status/1521096093576187905,FALSE,1
1.52E+18,2022-05-02 14:51:33 Turkey Standard Time,5/2/2022,14:51:33,300,1.04E+18,openinnotrain,OpenInnoTrain MSCA-RISE,"Save the date!  #OpenInnoTrain will be represented at @ESOF_eu in a session that will connect EU-funded projects in the space of #Entrepreneurship &amp; #Innovation Education. ðï¸ 15th July, 2022 (online) Have a look at ESOF's program here â¡ï¸  https://t.co/tXQ9Db1Evs",en,https://twitter.com/OpenInnoTrain/status/1521095044236722177,FALSE,2
1.52E+18,2022-05-02 14:49:01 Turkey Standard Time,5/2/2022,14:49:01,300,311970046,cheetahplains,Lethaboð,@john_skimo Try @MilparkEd and study while you work. Online education is what i am interested in. I don't want to go back to full time university,en,https://twitter.com/CheetahPlains/status/1521094405398085643,FALSE,1
1.52E+18,2022-05-02 14:41:46 Turkey Standard Time,5/2/2022,14:41:46,300,1.32E+18,numomoart,NUMOMO Creative NFT Agency,"stay safe out there - bad actors come with any new emerging market - education and awareness are the first step before new methods are implemented - so the question remains, if not discord, then what is the alternative to discord to help foster online community building?",en,https://twitter.com/numomoart/status/1521092580779315200,FALSE,3
1.52E+18,2022-05-02 14:40:34 Turkey Standard Time,5/2/2022,14:40:34,300,1.52E+18,bhashkarkrt1,Bhashkar Singh,@ncert @PMOIndia @dpradhanbjp @Annapurna4BJP @Drsubhassarkar @RanjanRajkuma11 @ap_behera @KVS_HQ @CommissionerNVS @ProfSaklani @niostwit @cbseindia29 @OfficialIGNOU 1. Last 2 years Education was totally online classes. 2. resurfacing of Covid. 3. Heatwave,en,https://twitter.com/bhashkarkrt1/status/1521092279674437634,FALSE,3
1.52E+18,2022-05-02 14:32:14 Turkey Standard Time,5/2/2022,14:32:14,300,295697157,asmeofficial,Association for the Study of Medical Education,"Register (free online event) to attend Celebrating Success: ASME Honours, on 8 June, and hear from some of our 2022 Award Winners!  @ChairASME @KarenMattick @gabs_finn @JonnyGucks @tasme_uk @jasme_uk @ElRees1   https://t.co/tP6zzTVghb #MedEd #MedTwitter  https://t.co/SOPU87vXBJ",en,https://twitter.com/asmeofficial/status/1521090183097196544,FALSE,2
1.52E+18,2022-05-02 14:30:09 Turkey Standard Time,5/2/2022,14:30:09,300,966173665,ncore_nhs,NCORE,"***Red Flags, Serious Spinal Pathology and Systems Thinking***  With @AndrewVCuff   25th May online from 8:45am - 12:30pm  Visit our website to find out more...  https://t.co/ANdzl8iae9  #CPDtraining #NHS #healthcare #trainingday #training #education #onlinelearning #physiotherapy  https://t.co/Fv9CEIlAcw",en,https://twitter.com/NCORE_NHS/status/1521089657009840128,FALSE,2
1.52E+18,2022-05-02 14:25:22 Turkey Standard Time,5/2/2022,14:25:22,300,1.44E+18,factualnews3,Factual News,NCTE invites online applications for 4-year Integrated Teacher EducationÂ Programmesï¿¼ï¿¼ï¿¼  https://t.co/EjGrfdr38P,en,https://twitter.com/FactualNews3/status/1521088454838439941,FALSE,3
1.52E+18,2022-05-02 14:25:00 Turkey Standard Time,5/2/2022,14:25:00,300,1416391302,online_hbs,Harvard Business School Online,Here's a look at how @melainedcruze leverages her creativity and knowledge from an HBS Online course to drive #innovation in the education sector. #SketchThinking  https://t.co/PMtwFU5FDN,en,https://twitter.com/online_HBS/status/1521088362442072064,FALSE,1
1.52E+18,2022-05-02 14:19:25 Turkey Standard Time,5/2/2022,14:19:25,300,9.82E+17,howzthat1com,HowzThat1 delivers Drugs & Safer Online Education,"@JennyRafter Hiya Jenny, thanks for the follow ð",en,https://twitter.com/HowzThat1com/status/1521086955043364864,FALSE,1
1.52E+18,2022-05-02 14:17:48 Turkey Standard Time,5/2/2022,14:17:48,300,1.39E+18,inews24online,inews24online,"âZimbabwe Has Enough Resources To Fund Free Education, If Managed Wellâ â #Teachers  https://t.co/HOmZNNXNkp #obertmasaraure",en,https://twitter.com/INews24online/status/1521086550976737280,FALSE,1
1.52E+18,2022-05-02 14:16:59 Turkey Standard Time,5/2/2022,14:16:59,300,1.34E+18,syis_ecr,Swiss Young Immunologists Society (SYIS),@EFIS_immunology @FCYImmuno @YI_TSI @NImmunologists @SiicaI @iuis_online @sfiimmunologie @britsocimm @SEinmunologia @YI_dgfi @yi_SSI  Extended abstract &amp; registration deadline: 9 May 2022 This event is accredited as 0.5 day of continuing education for,en,https://twitter.com/syis_ecr/status/1521086343438344195,FALSE,2
1.52E+18,2022-05-02 14:16:47 Turkey Standard Time,5/2/2022,14:16:47,300,211582387,think_or_swim,John Gibbons,"@SobrienSean Embarrassed to see youâre from Kilkenny, anonymous Wolf-boy. Guess critical thinking didnât feature in your, ahem, education.  Easy pickings for the online conspiracy nutters  https://t.co/hEEo6jUUZr",en,https://twitter.com/think_or_swim/status/1521086292569862144,FALSE,1
1.52E+18,2022-05-02 14:16:30 Turkey Standard Time,5/2/2022,14:16:30,300,180881925,being_me_av,Abhishek Agarwal(AV),What I can extrapolate is conventional education system of going to school and restrict to an particular stream will be replaced by 'self-paced' online open education by Gen Alpha. #education #learnings #conventional #modern #awareness #mindfulness  #being_me_av,en,https://twitter.com/being_me_av/status/1521086224500674560,FALSE,3
1.52E+18,2022-05-02 14:15:02 Turkey Standard Time,5/2/2022,14:15:02,300,1.28E+18,c4chaplaincy,Centre for Chaplaincy in Education,"ðREGISTRATION NOW OPEN!ð Join our #Education #Chaplain Induction!  All online - from September 2022.  ð  https://t.co/v2IVBVFSNn  Develop your reflective practice with exclusive content, group tutorials and a personal mentor.  Delivered in partnership @Newman_Uni.   #Chaplaincy  https://t.co/wbG5o9xcGA",en,https://twitter.com/C4Chaplaincy/status/1521085854894198784,FALSE,2
1.52E+18,2022-05-02 14:12:29 Turkey Standard Time,5/2/2022,14:12:29,300,8.24E+17,elburny69,fly_burny ð,@dbrownAnalyst University Education is just shit.. so a friend of mine is studying computer with uni of the people online and in her first semester of her first year she is already doing introduction to python programming meanwhile  in a Nigerian uni. CS ,en,https://twitter.com/elburny69/status/1521085213056684033,FALSE,0
1.52E+18,2022-05-02 14:10:52 Turkey Standard Time,5/2/2022,14:10:52,300,1.47E+18,group_kq,KQ education group,Rare ancient script advising Knights Templar Crusaders how to wear facial hair can now be seen online at National Library ofÂ Scotland  https://t.co/FsVP3ssrhw,en,https://twitter.com/group_kq/status/1521084803889700865,FALSE,2
1.52E+18,2022-05-02 14:06:10 Turkey Standard Time,5/2/2022,14:06:10,300,1.52E+18,orlahealthpa,Orla,#InsulinSafetyWeek is for HCP - especially those not familiar with diabetes &amp; insulin.   Refresher education is important.   I know a T1D who went hypo in hospital &amp; a nurse injected them with insulin ð±ð¤¦ð¼ââï¸  #iredoc Ireland diabetes online community,en,https://twitter.com/OrlahealthPA/status/1521083623792852993,FALSE,2
1.52E+18,2022-05-02 14:04:00 Turkey Standard Time,5/2/2022,14:04:00,300,17677436,blendlocal,BLEND,"Starting your week off with some smile-worthy content...    Our BLEND Bucharest team donated PCs, TVs and electronics to aid children in need with their online education. Proud of our team for taking the initiative to give back locally!  #lifeatBLEND #bucharest #givingback #edu  https://t.co/l2cuBwIeTP",en,https://twitter.com/BLENDLocal/status/1521083077409312768,FALSE,1
1.52E+18,2022-05-02 14:00:54 Turkey Standard Time,5/2/2022,14:00:54,300,1.51E+18,makram14580251,Makram,Lecturer Jobs in Punjab Higher Education Department April 2022 May PPSC Online ApplyÂ Latest  https://t.co/BORjtC6woh,en,https://twitter.com/Makram14580251/status/1521082296920682496,FALSE,2
1.52E+18,2022-05-02 14:00:04 Turkey Standard Time,5/2/2022,14:00:04,300,2983205617,aws_gov,AWS for Government,You're invited! Experience the #AWSInstitute Canada Executive Education Program in Digital Transformation for the #PublicSector. @School_GC  You'll enjoy: â¡ 3 interactive online sessions ð¡ Panels with thought leaders ð¤ Networking opportunities  ð  https://t.co/sremfKJV41  https://t.co/4pnFsTkst6,en,https://twitter.com/AWS_Gov/status/1521082088132427777,FALSE,2
1.52E+18,2022-05-02 14:00:01 Turkey Standard Time,5/2/2022,14:00:01,300,1.51E+18,intelacademycom,Intel Academy,ð§ Want to learn how to trade but don't know where to start? ð Intel Academy is an online trading education program that covers all the courses from beginner to intermediate and expert.  Register Today ð  https://t.co/8mOoAuWpP0  #tradingforex #tradingcourse #tradingacademy  https://t.co/xmO75ZvqEn,en,https://twitter.com/intelacademycom/status/1521082074861428737,FALSE,2
1.52E+18,2022-05-02 13:57:58 Turkey Standard Time,5/2/2022,13:57:58,300,1.26E+18,bkrishnaan,Bhanu Krishnaan,"Online Education Technology Market Set for Explosive Growth | Arco Platform, Illuminate Education, ITutorGroup, D2L, Arco Platform - Digital Journal   https://t.co/7rZ80MO8vg   #byjus #edtech",en,https://twitter.com/BKrishnaan/status/1521081559561953282,FALSE,2
1.52E+18,2022-05-02 13:56:32 Turkey Standard Time,5/2/2022,13:56:32,300,1.44E+18,vsfkedup,V S,"@johnnybtrader There was no proper guidance, education, or even development. The main reason for leaving was my online friend who was like a brother scammed 0.1btc of mine, was also a teen back then. Started back in late 2020.",en,https://twitter.com/VSfkedup/status/1521081198147035136,FALSE,0
1.52E+18,2022-05-02 13:55:38 Turkey Standard Time,5/2/2022,13:55:38,300,1.16E+18,melioeducation,Melio Education,There's still time for you to sign up to study an on Academic Online Course! Click the link or send us a DM to enquireð¥   https://t.co/d7WIszqoqc  #onlinecourse #summercourse #studyuk  https://t.co/6Y06V4jSax,en,https://twitter.com/melioeducation/status/1521080971793252352,FALSE,2
1.52E+18,2022-05-02 13:47:04 Turkey Standard Time,5/2/2022,13:47:04,300,93567891,ourclassifieds,Toronto Classified Ads,Best Online AWS Training #ads #bangalore #services #education #advertisement  https://t.co/u0sKrwarxZ,en,https://twitter.com/ourclassifieds/status/1521078816453582848,FALSE,3
1.52E+18,2022-05-02 13:40:03 Turkey Standard Time,5/2/2022,13:40:03,300,1.50E+18,omnigrads,omnigrads,ðð Get Direct Admission Online &amp; Start Your yearly courseðð #DistanceEducation #GraduateCourse #PostGraduatecourse #bachelor #post #graduation #OnlineEducation #onlinestudy #postgraduate #education #Distance #MBA  https://t.co/MEnEje1iWT,en,https://twitter.com/omnigrads/status/1521077050328502272,FALSE,2
1.52E+18,2022-05-02 13:39:51 Turkey Standard Time,5/2/2022,13:39:51,300,51717961,ellif_dwulfe,Ellif D'Wulf,"@Harshmarsh1000 @Flash40730137 @Kent_Online Language, they know people here, the education system. But we're certainly not soft. Hell the current system doesn't even support our citizens without them resorting to food banks and you think that's soft on as",en,https://twitter.com/Ellif_DWulfe/status/1521077001175580674,FALSE,0
